"V1" "V2" "V3"
"1" 0.00182737012970325 0.991088862332627 47.7185834176234
"2" 0.00181193298062347 0.991176575749825 47.6806382267214
"3" 0.00179782042994515 0.991245358432621 47.9735845630916
"4" 0.00175449879151293 0.991546670313739 47.781596060483
"5" 0.0017600440072221 0.991532151507062 47.6406028801513
"6" NA NA NA
"7" 0.00175727979586669 0.991527936671159 47.418998264981
"8" 0.00171226312922615 0.991785915039301 46.9472483098994
"9" 0.00187485490367676 0.98748690502304 48.0834930227617
"10" 0.00170149549231892 0.991722533251791 47.1386138533119
"11" NA NA NA
"12" 0.00169667839155942 0.991795452957547 47.0077745702615
"13" 0.00170835284221069 0.991780165608994 46.9278227289857
"14" 0.00168588181345684 0.992045056668204 45.6734043721005
"15" 0.00170494350150777 0.992128887312724 44.8977233250497
"16" 0.0017044463762502 0.99213371874449 44.9403347565001
"17" 0.00169577402459028 0.992234233207216 44.8405826411792
"18" 0.00171434989967934 0.992301929254953 43.5859900344415
"19" 0.0017213834298452 0.992227262479351 43.6186445050208
"20" 0.00173604218104088 0.992009967371971 44.7010808825488
"21" 0.00173991072449923 0.991911678033068 44.5753063485924
"22" 0.00170466785220548 0.992416052065249 44.4196453913378
"23" 0.00169856419897003 0.992386709528634 44.0814469475279
"24" 0.00170187217219421 0.992351758808582 44.0544768794097
"25" 0.00166799967259371 0.992486979192785 43.9560698713326
"26" 0.00166195204801868 0.992560760192782 44.0208828535543
"27" 0.00166446218094975 0.992528662823356 43.9455733605471
"28" 0.00167469910374992 0.992621328022797 43.8507434876738
"29" 0.00167300476825547 0.992747138072866 43.9683156279358
"30" 0.00168116364124273 0.992680842432678 43.959271535062
"31" 0.00164596216015184 0.992921850645052 43.8438030414206
"32" NA NA NA
"33" 0.00162251507351473 0.992742665730973 44.0131956975364
"34" NA NA NA
"35" 0.00162945781490837 0.992483100654592 44.1116184409212
"36" 0.0016541139682223 0.99233354054388 45.0058826941008
"37" 0.00165311601315609 0.992338285415356 44.6163859053635
"38" 0.00166606020528327 0.992230237487269 44.3035565649865
"39" 0.00167911253200352 0.992217255708533 44.0551879235479
"40" 0.00168978249523148 0.992188920731754 43.856342722511
"41" 0.00168575419598651 0.992266792837611 43.5997901243264
"42" 0.00166416238895565 0.992206539108718 43.5595416797545
"43" 0.00164380449485098 0.992066696876562 42.2346204182242
"44" 0.00166173628872767 0.991830367977937 42.0488039760663
"45" 0.00165193324526826 0.99188271949001 41.9652754594042
"46" 0.00165085812001725 0.991950280219565 43.0095819232565
"47" 0.00163996171579903 0.991972657149411 42.9255563689966
"48" 0.00165259187743908 0.991885043190453 43.0863379482554
"49" 0.00166422547031279 0.991782750659702 43.2356951454396
"50" 0.00164938634269579 0.991860707045279 42.0955729078111
"51" 0.00166919900850047 0.99168581520054 42.8497264890794
"52" NA NA NA
"53" 0.00169374446707575 0.991509965346241 41.8706517195846
"54" 0.00167890128007649 0.991598364548433 41.9026417218049
"55" 0.00169228103535361 0.991514113874113 42.8884269375748
"56" 0.00167520892884482 0.991645418050774 41.8979439972845
"57" 0.00167200849202018 0.991551615763831 42.8200869958043
"58" 0.00166219226519996 0.991666429678611 41.8619712605392
"59" 0.001657089630598 0.99175599891744 41.7545137697136
"60" NA NA NA
"61" 0.00165158541399074 0.991820924846688 42.5536705342107
"62" 0.00165592502887857 0.991723351051768 42.6061831785424
"63" 0.00168751608426796 0.991561860691843 42.6371576704783
"64" 0.00169396951313549 0.991466913199133 42.8484151511763
"65" 0.00171062262564082 0.99139888979176 42.7967728191924
"66" NA NA NA
"67" 0.00174797875191965 0.991096470768808 42.67029066737
"68" 0.00170067077130179 0.991495672669058 43.2254631602431
"69" 0.00170090132904372 0.991664919932366 43.1097410506895
"70" 0.00166890507948714 0.991823678085451 42.8947283562471
"71" 0.0017276221270208 0.991393875650341 41.5937780675403
"72" 0.00165155870784694 0.99189174072647 42.6533812162548
"73" NA NA NA
"74" NA NA NA
"75" NA NA NA
"76" 0.00183574635590921 0.990456068075885 41.297722472405
"77" NA NA NA
"78" 0.00187434053866214 0.989921860670034 41.9163368202641
"79" 0.00181752089064811 0.990358642717636 42.8385142324428
"80" 0.00180475050873646 0.990319927909908 42.8974291889409
"81" 0.00180545360407712 0.990221853122618 41.3082829727034
"82" 0.00180042615809382 0.990273766441556 41.1311752916841
"83" 0.0018123572884903 0.990057590497764 41.0410226561438
"84" 0.00179107581536296 0.990130334077063 40.7621209049357
"85" 0.00178473569223555 0.990129505951535 40.4451505900538
"86" NA NA NA
"87" NA NA NA
"88" NA NA NA
"89" 0.0017935348382199 0.9898927240632 41.4399003445077
"90" 0.00177099165857512 0.990250899897069 41.4969770437417
"91" 0.00178240741563376 0.990139932854491 41.4049471028085
"92" 0.00310315417704131 0.967313726169074 42.112155875038
"93" NA NA NA
"94" 0.00179366940320645 0.990136991375683 39.9813247715299
"95" 0.00181659443635275 0.989853918063967 39.9078100419091
"96" 0.0017890935156428 0.990002075329422 40.1410583848657
"97" 0.00165122708569474 0.99127138538559 40.004305305543
"98" NA NA NA
"99" NA NA NA
"100" NA NA NA
