"V1" "V2" "V3"
"1" 0.00124086615051279 0.993795013153491 35.4666518587645
"2" 0.00126318596272253 0.993660140777197 35.2236528137338
"3" 0.00126465265438758 0.993229581914895 35.0476555156082
"4" 0.00211449782350316 0.978784341567726 36.3029526214458
"5" 0.0019502698535089 0.98316198914542 33.7737206901393
"6" 0.00127695377834853 0.992634767178702 34.2786987734268
"7" 0.00124807017139128 0.992746280622441 34.2652301100742
"8" 0.00125093328015028 0.992762820606166 34.1719079932766
"9" 0.00128180571702493 0.992919603308182 34.4954249602004
"10" 0.00129202068550259 0.992787202961074 34.3772316686555
"11" 0.00130847015129664 0.992654377156078 34.2964099174375
"12" NA NA NA
"13" 0.00132507718695686 0.992482337438357 34.173774145006
"14" 0.00137305363676731 0.992151482561107 34.1804987424791
"15" 0.00137589970301365 0.992015970218172 34.2447825792023
"16" 0.0013952949019895 0.991862175161571 34.0925019010964
"17" 0.00139203785838414 0.991951956798526 34.0424568126265
"18" 0.00136332118617604 0.992055628154483 33.8691667334112
"19" 0.00139459054053381 0.991733914265599 33.643580154647
"20" NA NA NA
"21" 0.00140312755863697 0.991698596122252 33.4652402038751
"22" 0.00138106354134935 0.991819738140345 33.3690734568664
"23" 0.00302899822990926 0.95892487769022 33.7230563250943
"24" 0.00136860352886895 0.99177131602623 33.1852930027523
"25" 0.00136513114244867 0.991817531387999 33.1254271334833
"26" 0.00139281180381673 0.991532802146822 33.1450598359934
"27" 0.00136378815507331 0.99203960222576 33.2531275507199
"28" 0.00222278713680989 0.977177028522673 33.4451892378357
"29" 0.00274146733383788 0.966627022871515 33.5685224183063
"30" 0.00138525792987323 0.991737050053807 33.0342735190628
"31" 0.00137915953391473 0.991727429005295 33.0871373116008
"32" 0.00139873510974282 0.991532002759371 33.0378509013835
"33" 0.00138191843124734 0.991679417576659 33.1096675302686
"34" 0.00139853473649163 0.991417922076261 33.1474200497298
"35" 0.0013656114993307 0.99191010413697 33.1207380164533
"36" 0.001359850456215 0.99199751071385 32.9387253871713
"37" NA NA NA
"38" 0.00270177980256307 0.965989829268802 33.3795466877727
"39" 0.00139039325944483 0.99156674689361 33.0200482788477
"40" 0.00138887643057337 0.991629218252217 32.9634797185392
"41" 0.00140579767775652 0.9916865875227 32.9144619523006
"42" 0.00137998676283469 0.991964516837598 32.9308036071264
"43" 0.00245950908057522 0.974266936820079 33.0055294225183
"44" 0.00139154138272358 0.99172590832912 32.7689365597645
"45" 0.00142315355338992 0.99141997687667 32.8014216958282
"46" 0.00237902298218051 0.974353143297524 33.6007019340752
"47" 0.00146161621588233 0.990930963348413 32.6747476300865
"48" 0.00146271609114317 0.990770044455508 32.5626001763675
"49" 0.00142011836799808 0.991109238842412 32.726809810986
"50" 0.00144334524264241 0.990943798635919 32.5781474330929
"51" 0.00142577269938942 0.991025526501387 32.6133026749442
"52" 0.00236297619051492 0.972630263567432 32.7155027845793
"53" 0.0013492467859015 0.991775737888345 32.390046869121
"54" 0.00131729322012488 0.991996313836031 32.3292962014167
"55" 0.00135577814038986 0.990793582596287 31.8869384749478
"56" 0.00141942637232843 0.99046087644606 32.3372867142222
"57" 0.00141781011941723 0.990485943976816 31.9604740011778
"58" 0.00139936859860429 0.990825559075894 31.8746707094531
"59" 0.00200906103914781 0.976638889338278 31.6365112552074
"60" 0.00128785863425137 0.991888099282502 31.8671278472077
"61" 0.00130080497418215 0.991753430924688 31.6774828916766
"62" 0.00128441223223341 0.991749910000374 31.5053059285663
"63" 0.00132210258160273 0.991362639063678 31.4757854678763
"64" NA NA NA
"65" 0.00132093829451495 0.991256463273635 31.3615068974378
"66" 0.00214721732935334 0.964383078793042 30.5824878851959
"67" 0.0013225406506556 0.991689958507705 31.2697309842313
"68" 0.00131818745524204 0.991575948598928 31.2195607950838
"69" 0.00131517800440714 0.991550251375931 31.1297980330416
"70" 0.00131839292657056 0.991344756633853 31.1999423331605
"71" 0.0013096673510197 0.990874808252098 30.5198911766474
"72" 0.00133942938811633 0.991083562520424 31.2069626302023
"73" 0.00133570554065088 0.990977253922337 31.0623964710366
"74" 0.00130108418320751 0.991066063529903 31.0294035250577
"75" 0.00134748898785748 0.990627013751697 31.0765128677509
"76" 0.00133629546289933 0.990906840498134 31.0704103391664
"77" 0.00132998692151999 0.991251604803057 31.2954177090402
"78" 0.00133773608723051 0.991183882985364 31.2559070085387
"79" 0.00131757783213792 0.991373842174365 31.2064213610143
"80" 0.00131550599912915 0.991399502574147 31.1378012344863
"81" 0.00135490723938961 0.990875549737268 31.1442799640219
"82" NA NA NA
"83" 0.00134714348808125 0.990793562780007 31.1080379249655
"84" 0.00133988537109533 0.990874377732428 31.0605584574372
"85" 0.00134818682384467 0.990992290158948 30.9803939170477
"86" 0.00135811383959631 0.991089903477154 30.6945811195997
"87" 0.00131030281870928 0.991480218828286 30.4478610794253
"88" 0.00131725605828073 0.991235755761536 30.1973416842402
"89" NA NA NA
"90" 0.00138420489408468 0.990407787530475 29.7994412855814
"91" 0.00136863000103485 0.990567817277024 29.3855551103123
"92" NA NA NA
"93" NA NA NA
"94" NA NA NA
"95" NA NA NA
"96" 0.00140950287537552 0.989695146703601 28.4493670356941
"97" NA NA NA
"98" 0.00139271797003957 0.990030469839957 28.0356480293981
"99" NA NA NA
"100" 0.00312608559233764 0.951402803492723 27.925223213028
