1,0.853191261,0.409954738,0.90804104,0.225221424,0.113043338,0.668263289,0.437876899,0.604946657,0.726959445,0.134412593,0.162178411,0.076223592,0.101887516,0.342397134,0.780650627,0.642966813,0.466570347,0.21549626,0.30571272,0.070762768,0.074166936,0.11432487,0.018905386,0.73353225,0.146118488,0.072957106,0.005250264,0.154484713,0.076827263,0.052638262,0.667223553,0.521588848,0.19852802,0.586909806,0.922206809,0.875656847,0.398798432,0.923532207,0.23221936,0.157063626,0.766226816,0.0675674,0.367907829,0.13364628,0.405113951,0.147440693,0.676861474,0.425243772,0.515794521,0.057221376,0.064939493,0.15724914,0.730386753,0.841502861,0.594613411,0.975750936,0.788497965,0.908415324,0.542519908,0.206518367,0.208921997,0.062213544,0.020444313,0.720008964,0.31881005,0.036490803,0.125429161,0.242990496,0.315596964,0.059275596,0.210693426,0.176869907,0.859127162,0.383574994,0.076875769,0.017940597,0.094660563,0.724489562,0.110261858,0.053126502,0.273379103,0.924715553,0.441787907,0.037538091,0.061089264,0.224768924,0.904105216,0.700589977,0.754782843,0.835475441,0.511310854,0.023870959,0.200522409,0.726987009,0.475156294,0.150800586,0.106633382,0.797274941,0.665620428,0.040785525
2,0.459367761,0.772898877,0.416974377,0.936061039,0.304119357,0.806250993,0.941440247,0.112722814,0.450178792,0.612020236,0.20350094,0.653112058,0.647859995,0.749996392,0.969103183,0.881639005,0.82422621,0.566393867,0.725583134,0.769719288,0.368295355,0.578641843,0.820086582,0.710316008,0.508162829,0.675479485,0.561430001,0.857057442,0.40941184,0.914990649,0.331405621,0.459930152,0.253963567,0.973328972,0.566831074,0.895503899,0.877353276,0.825650223,0.580321333,0.783316599,0.711651129,0.781272384,0.960886275,0.850874057,0.318704372,0.454294272,0.790108421,0.761129893,0.601399431,0.957852012,0.961501214,0.5138711,0.61043115,0.503995512,0.919071504,0.368416002,0.35946925,0.351217581,0.878881497,0.799941831,0.721730629,0.331328322,0.158479875,0.507492869,0.80542081,0.842521237,0.397862831,0.737550475,0.331182066,0.51430994,0.713452754,0.226821438,0.800956931,0.300567009,0.79129069,0.442123194,0.58710991,0.675850132,0.440077841,0.970619142,0.474191016,0.725966215,0.559756615,0.233383958,0.899950479,0.717535223,0.688229182,0.806398931,0.843784796,0.369803953,0.778945194,0.864837545,0.785668667,0.705810122,0.839804669,0.526655676,0.80981546,0.806614362,0.948242826,0.836841149
3,0.383290031,0.016058264,0.084632735,0.679041113,0.495556746,0.073009635,0.547234236,0.285897199,0.864605922,0.417341077,0.526284063,0.661391681,0.628163947,0.567148714,0.635278336,0.77721934,0.085566682,0.447650703,0.958170523,0.449479441,0.045137706,0.157495141,0.129104567,0.104618278,0.003297563,0.504132071,0.0632235,0.279427571,0.166317808,0.003108621,0.11893664,0.559723221,0.21569438,0.190416912,0.821126252,0.105861497,0.045221986,0.399654419,0.638001015,0.348708104,0.052479194,0.577716307,0.829659379,0.707234993,0.657072626,0.519983435,0.737918283,0.542222885,0.667796513,0.10182842,0.342354642,0.622732339,0.323084755,0.882150821,0.891152416,0.392188244,0.744205769,0.53587492,0.308687751,0.274740622,0.240847632,0.289943018,0.051995781,0.028192549,0.419293304,0.103550127,0.302834321,0.320333864,0.173836911,0.211458,0.482653228,0.121249527,0.724345756,0.228407665,0.337358577,0.392680658,0.594327625,0.851179431,0.943459137,0.980515053,0.192015499,0.339238112,0.283012211,0.737102572,0.677103105,0.159418435,0.106213933,0.678872971,0.378856551,0.407704907,0.863665472,0.14263024,0.124108738,0.121337114,0.927681454,0.967727774,0.315991038,0.112513279,0.463381142,0.692934276
4,0.271898048,0.624937282,0.570202035,0.764560834,0.680258448,0.81782509,0.112918102,0.853349053,0.891202479,0.321751148,0.775774307,0.710724507,0.388930951,0.415132607,0.699098563,0.792121892,0.810783001,0.804075569,0.88887168,0.750816971,0.607415145,0.920384524,0.910654818,0.87944413,0.655552325,0.317093886,0.750308257,0.978207272,0.750301354,0.652801133,0.889841536,0.581195011,0.746081599,0.77743665,0.724513394,0.085009123,0.321299503,0.899009618,0.120400931,0.867878564,0.720846197,0.494562582,0.946192406,0.630207189,0.600200736,0.70211178,0.947787642,0.879029986,0.920922107,0.404649781,0.745372037,0.65111036,0.678157657,0.345213619,0.544533404,0.619201115,0.830274414,0.461348197,0.698397151,0.861683365,0.970882663,0.505367238,0.608157387,0.770255084,0.691120628,0.280347463,0.724628149,0.8461327,0.793652642,0.692747765,0.595309196,0.543577534,0.312180378,0.621455223,0.78189987,0.512208112,0.43025116,0.612582548,0.354858348,0.345279381,0.651160003,0.89804993,0.386240915,0.629362092,0.577147697,0.595288397,0.598920899,0.738939582,0.350639501,0.619785562,0.821680305,0.979518701,0.522088184,0.41909435,0.78861466,0.393241917,0.207734994,0.717366404,0.635749523,0.438769307
5,0.468109672,0.575940688,0.404808066,0.916977994,0.72693034,0.868397643,0.705625144,0.872638378,0.894283134,0.743757771,0.437226136,0.161721134,0.773938302,0.874537219,0.98798495,0.842305097,0.664898974,0.556605248,0.814369891,0.952129472,0.6928726,0.793023531,0.984572646,0.524146585,0.895671597,0.816266952,0.984850076,0.906023904,0.66454483,0.834303975,0.100612838,0.92849544,0.451691773,0.831288258,0.220009038,0.559488842,0.62749094,0.87649898,0.964391709,0.648440258,0.641683739,0.985779004,0.837726606,0.885681367,0.851661984,0.932315343,0.745633297,0.991411866,0.69838229,0.898492146,0.636030284,0.971850389,0.908843963,0.880180571,0.978973391,0.977003484,0.930183557,0.75190342,0.999224164,0.48136946,0.982556873,0.67246084,0.987893792,0.859760783,0.918038523,0.616577203,0.961211576,0.999313016,0.972097899,0.761844529,0.22177914,0.761618028,0.752622902,0.80949924,0.922524289,0.807413702,0.597317129,0.823166756,0.28400685,0.588627272,0.725570184,0.958705336,0.281975706,0.639396132,0.595655986,0.864710894,0.843577392,0.733932184,0.2545236,0.825067239,0.616895446,0.906948503,0.946876753,0.57315663,0.797062951,0.627632316,0.572183112,0.955578466,0.677852543,0.417676851
6,0.626458326,0.043342391,0.325106574,0.679311782,0.686450653,0.762551479,0.969146016,0.595166849,0.588329694,0.405133785,0.884777298,0.943196181,0.704810098,0.894779312,0.763799128,0.999299902,0.624220954,0.944842816,0.887343295,0.946067237,0.642339329,0.286519801,0.507522791,0.942130841,0.450230108,0.213229328,0.279675453,0.633108285,0.357176085,0.332971513,0.7390379,0.621197339,0.485445116,0.151070894,0.897067881,0.137964655,0.662665937,0.396673498,0.756800056,0.28092947,0.713095859,0.500148286,0.257045043,0.109082023,0.622666066,0.220002163,0.595325634,0.729431754,0.804595446,0.148191176,0.584939658,0.887878947,0.300292542,0.666884057,0.382161176,0.901191906,0.821893887,0.465757406,0.101652655,0.347195532,0.780412201,0.255498694,0.518764829,0.464967341,0.380911818,0.283229733,0.607375359,0.274567806,0.036171586,0.128420671,0.656070593,0.85136142,0.72968349,0.883608207,0.945331086,0.925070017,0.978039562,0.897329438,0.761520916,0.197992826,0.980866764,0.771517712,0.067578951,0.853444414,0.446741926,0.577106619,0.983112999,0.786939694,0.584185308,0.79671546,0.141035451,0.014991613,0.336432823,0.036976971,0.769099146,0.219149648,0.6217841,0.452090802,0.41412234,0.788924251
7,0.733483994,0.104351876,0.302849711,0.4097843,0.096838418,0.59046499,0.822671357,0.075268869,0.143559632,0.406417834,0.702495939,0.822482383,0.234431621,0.943848798,0.480158968,0.577995649,0.677352295,0.150512024,0.743001302,0.264147968,0.075934012,0.229346793,0.033968424,0.171841008,0.123638393,0.153599013,0.112898579,0.303417167,0.307176641,0.04735826,0.023998822,0.157292908,0.235258036,0.067336442,0.238054858,0.519469937,0.171782355,0.070170331,0.619625768,0.302283567,0.098889538,0.134486646,0.397135799,0.246565333,0.331031471,0.064829197,0.074503109,0.418797021,0.307478069,0.054222032,0.696346297,0.641550083,0.654329198,0.066985709,0.135852354,0.077261641,0.081783744,0.518500899,0.167666517,0.144406793,0.603371963,0.236763088,0.015808888,0.328267437,0.557815626,0.769510925,0.090765992,0.26178773,0.203731796,0.294157792,0.555215233,0.229268316,0.677716254,0.362603759,0.328113783,0.178437381,0.020970874,0.925112016,0.160444791,0.743851419,0.681864994,0.36112256,0.257357444,0.248799517,0.520914703,0.149437903,0.070320925,0.09169604,0.519612223,0.10523512,0.143492461,0.398822866,0.075180417,0.082474601,0.109122747,0.434418218,0.365781591,0.176016813,0.069157751,0.065752982
8,0.605828796,0.823090019,0.781670758,0.820073257,0.431118876,0.562340458,0.840406559,0.494702166,0.713718997,0.393840545,0.273160057,0.267960361,0.134785883,0.542141348,0.63263697,0.347634688,0.515122207,0.281870653,0.321440867,0.576570503,0.830336202,0.898793731,0.786820899,0.98492853,0.724446391,0.79063638,0.878506141,0.769640393,0.843906051,0.863661515,0.439190498,0.619293671,0.780132346,0.745758039,0.724324942,0.385909564,0.9820513,0.584989669,0.549647839,0.704237208,0.956352556,0.922906857,0.639899798,0.447082636,0.984999852,0.643498041,0.768722273,0.811871312,0.933909724,0.973327451,0.4046914,0.218665848,0.814993555,0.853255361,0.806502588,0.766319172,0.801733309,0.549755124,0.365005353,0.629962973,0.566120273,0.385814973,0.960604173,0.276875804,0.718674382,0.759647689,0.806945946,0.781616212,0.915128306,0.930358579,0.477731804,0.561076458,0.554713437,0.270915394,0.880941636,0.291499886,0.223302728,0.888581923,0.49287964,0.272813924,0.242820168,0.622272447,0.445704215,0.808011714,0.203487989,0.80211824,0.764244502,0.266425966,0.50324825,0.835835033,0.677917748,0.983756304,0.82531988,0.893556227,0.614359857,0.904997331,0.817557675,0.893020698,0.696202727,0.55633609
9,0.724581539,0.471936844,0.509209517,0.433686095,0.254986156,0.325382703,0.465080361,0.217858415,0.299597384,0.175797524,0.652382252,0.739569154,0.890543172,0.751695227,0.568457242,0.879339392,0.44763302,0.796326639,0.676607912,0.535843352,0.166468068,0.204912032,0.031802942,0.325369607,0.007240772,0.412839711,0.012251583,0.065084876,0.025118462,0.257689874,0.528196106,0.694646437,0.385981598,0.851638716,0.412035942,0.539029924,0.942883259,0.302029216,0.506034611,0.491220548,0.139197546,0.783686609,0.643613782,0.896524167,0.76907026,0.439703523,0.520005709,0.131835737,0.87175391,0.499933035,0.950041681,0.438178097,0.758618379,0.783935607,0.889363799,0.697537177,0.601489062,0.927184349,0.14202517,0.429447708,0.736362396,0.503601332,0.639469499,0.457924238,0.521989328,0.520754973,0.824422889,0.803933311,0.254177618,0.348677427,0.196311695,0.946001077,0.484513354,0.541795657,0.132779554,0.655340937,0.72340879,0.84906265,0.897823547,0.974132302,0.73679856,0.786889442,0.908105852,0.768349581,0.319588392,0.510673342,0.674045386,0.360776018,0.138622574,0.496559311,0.422380692,0.419898833,0.101946958,0.591750738,0.17339487,0.250724711,0.224119919,0.383064504,0.688156182,0.184189214
10,0.603131084,0.451289407,0.627295969,0.235901784,0.380664209,0.470518996,0.104303812,0.729261304,0.467866223,0.389181768,0.21650581,0.112562029,0.383680872,0.064953719,0.467896041,0.38134406,0.248871772,0.714453431,0.47236922,0.21970655,0.490147786,0.478802822,0.720098466,0.33583332,0.514651885,0.820402299,0.841555517,0.850535349,0.659871322,0.852906095,0.642193938,0.173002782,0.378291648,0.719781088,0.125842521,0.792399124,0.134587689,0.199719024,0.707565478,0.617399568,0.563299353,0.124024167,0.567272251,0.41744737,0.174311896,0.815516259,0.924636979,0.900129423,0.500532152,0.433095124,0.742520492,0.744678007,0.277511854,0.062787343,0.644617422,0.273521735,0.104249426,0.280676225,0.30753054,0.661949584,0.989417172,0.444450315,0.103119126,0.468901351,0.751855724,0.096220732,0.798579683,0.942269232,0.734568395,0.598549442,0.508621297,0.807952009,0.286300806,0.52881521,0.238950013,0.624619274,0.821362943,0.253277948,0.373724646,0.417932511,0.897359183,0.486595241,0.210616231,0.465378001,0.166630729,0.24918313,0.728903272,0.460708672,0.028093724,0.253082938,0.707954876,0.768264335,0.85721988,0.606830163,0.432882677,0.250080278,0.768063286,0.274967934,0.747304449,0.900419296
