"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79"
"1",0.528713237181657,0.613621743114543,0.922664434394652,0.574885465143759,0.923607257938227,0.447567746706877,0.562026112107804,0.558310596346347,0.216367147478702,0.671434867898655,0.956277173934352,0.555950051778866,0.161252555574076,0.617243633147615,0.70271052716924,0.879586455144537,0.503886850343141,0.539003993373331,0.283603274603989,0.545669332444574,0.994568354164087,0.684104298125941,0.565266334391254,0.991269758655211,0.912922441642336,0.191929498259053,0.309520147087114,0.653857862463232,0.896205218535149,0.429013857415853,0.106751269821143,0.265238059003144,0.459353819754206,0.448975785424521,0.168850502763753,0.345617874104159,0.275968110281568,0.53039197021324,0.983841886160673,0.571611641091654,0.144703433242009,0.411931649176194,0.0776538785270917,0.591067241722105,0.965815239501729,0.457407479068498,0.875616884293871,0.867912204047925,0.725324249641724,0.797022370735328,0.493616159725774,0.339648329169037,0.794723017887345,0.381222916620411,0.414377300787257,0.316607507588795,0.211002974500792,0.189895357782842,0.607924411494012,0.698561984481772,0.607218683012741,0.850542814732751,0.497198497374557,0.551535655046897,0.544865360657198,0.593181283551933,0.409057803689241,0.494296202875775,0.829198249219068,0.93036451513477,0.368351028564741,0.45677106386248,0.277151070453623,0.599990043260947,0.191889508670293,0.486452747855311,0.450370709810621,0.857984448698919,0.955728921529103
"2",0.168819442498332,0.0576545588173888,0.0646145631359085,0.849820772858653,0.340971609434734,0.0612186148195368,0.987087504463065,0.287092618619396,0.797164469296994,0.430765109974529,0.653572320121859,0.423585216535052,0.246136574201179,0.290433277706151,0.455395345623155,0.378325957531467,0.731062723487841,0.915033449237964,0.0163165956146217,0.51823082150513,0.252857026415099,0.531898884112391,0.49759053914341,0.737931257062443,0.411770968500425,0.0499045145078043,0.99521451643198,0.208421620975138,0.904250477330766,0.253301908980686,0.438493336418845,0.336527585691095,0.686025942670889,0.701006243312534,0.552850934539317,0.336501755525833,0.983883700419917,0.898124498566782,0.562237406383184,0.274082082890998,0.933256741519145,0.343971479710192,0.75747959855297,0.0351901903091306,0.0834245577002394,0.233611696950107,0.279047290305078,0.0506930530560624,0.0312346719061724,0.0610751488224124,0.293564462387526,0.416456785535939,0.205750421981995,0.0204416884243817,0.59099106181789,0.678966712553634,0.74873186432275,0.609942720374394,0.87017305100081,0.330867626071111,0.393736226315062,0.507343719080828,0.951026032018431,0.55386618320514,0.507056608447973,0.989043784844771,0.153132021405297,0.982035082810762,0.687205305744154,0.876174389873199,0.241845272893691,0.0999140064771781,0.755435478508186,0.837175745713642,0.999999752205828,0.528841628346711,0.0846129869597168,0.864420523776056,0.216758703538573
"3",0.427859204750456,0.403756623349508,0.770840069347788,0.512819375796523,0.90260129465305,0.554803717117924,0.63194526261068,0.679088518988402,0.809603884927566,0.814773874155985,0.584495609407769,0.886588541488793,0.655737212721407,0.352970832627836,0.455369460243538,0.930740132115772,0.312455077349289,0.931179486378529,0.81564158725874,0.518228391807507,0.539992863716913,0.401954032560612,0.340548169949273,0.438248716919743,0.530025052630046,0.955793123263732,0.527189480532656,0.960667829935468,0.558288931327861,0.895216247767065,0.93596738263576,0.907069344774839,0.924693344202041,0.978602736965479,0.392209084608794,0.972060059023092,0.623061117261009,0.885180444414688,0.288563207263067,0.665078585730422,0.706575417402723,0.83182330317181,0.21550258259795,0.571629455415219,0.367553586688513,0.900361783417423,0.519528315554796,0.338468082910416,0.442304916681202,0.571654048481553,0.855327396333322,0.405319317714012,0.410731588278492,0.334699122849087,0.682565883378469,0.938574915084115,0.713331222112413,0.21608434533257,0.606020045520774,0.709614198212678,0.750493815402237,0.218867243780411,0.546394678807359,0.623973549108121,0.511035011663017,0.310419689632657,0.833411735055501,0.826408007242087,0.145649280778814,0.272873651722624,0.757368779272497,0.77774930083393,0.43088376343203,0.342404481027452,0.606497925601448,0.34931207006728,0.992815476492562,0.495466051435644,0.229873199316112
"4",0.538602187866124,0.574278981970982,0.689285874234688,0.824661383586517,0.700685408217164,0.788150664548762,0.737687910773427,0.588038126466257,0.355852635346374,0.698108125323052,0.403789266621217,0.313262631717836,0.781098815015778,0.364833155536456,0.659850822876642,0.164057805328474,0.384730480378758,0.441520215821761,0.815899529087955,0.828005080248776,0.679152109123023,0.629997375323131,0.856591540194616,0.663199826584995,0.705895370170461,0.832230387970048,0.666492573314644,0.239853251705743,0.609562636790339,0.724360288833603,0.903590896550589,0.87579205487688,0.810027634491212,0.669309957496786,0.943442038406471,0.712178596736309,0.563808044596267,0.706967056259751,0.538237300437498,0.689413245175858,0.47245523926822,0.785496232033188,0.960952082343457,0.904364783522474,0.340792963247046,0.781887922877769,0.80983287740283,0.778991380262735,0.899877624715622,0.725717936059944,0.694018883860872,0.522756726709944,0.636639910122532,0.891783450406622,0.59616446701409,0.553115166656709,0.250431004600751,0.850407129376502,0.582766408969787,0.777293990398125,0.850372568523032,0.804173041357712,0.867867494522518,0.0595275673306974,0.23288104700153,0.519872309764031,0.993693791850151,0.451445647024612,0.713347747429204,0.106440293304966,0.688328099867674,0.720173462709586,0.527372676975494,0.242876411062879,0.45996930956505,0.543143448075459,0.920403729608204,0.806417139616022,0.86649673181423
"5",0.475858527491229,0.403856431699955,0.440744998940514,0.928240035724207,0.646045753445139,0.236773670096956,0.319064910353358,0.912755617082144,0.634924962923672,0.373048616185536,0.29855236763818,0.590901590794618,0.98398447801138,0.242652727132029,0.455517196302395,0.371520002910401,0.463329129476624,0.371687101716958,0.281133110681254,0.566599844356852,0.757213247016505,0.248656652655518,0.886593344412784,0.323693252371539,0.71804476863438,0.956908157626956,0.913678509290188,0.853154696409443,0.308146026134902,0.566729171520467,0.548413154124967,0.237541354568934,0.346825043073027,0.441383236878928,0.146276283914219,0.818501836457757,0.140589946418812,0.80080255715253,0.0576110351642759,0.388767593928267,0.547647985796878,0.557824915350382,0.612238563452135,0.329460644751852,0.769328665953193,0.971315640092063,0.273397206970004,0.946706895834043,0.918979151218635,0.931796774359475,0.49311598933845,0.38115991329582,0.812713969069237,0.371193513907274,0.402294493137756,0.771739832361008,0.938887448968974,0.723364124317948,0.442340482390901,0.306361602788099,0.522007050718427,0.407893932597361,0.181310707688302,0.918498267677716,0.578243339602268,0.789406266313445,0.0729892819506892,0.332153012305268,0.770808030042091,0.668898389519424,0.432297682540409,0.454490044260499,0.662078388706341,0.0806448854327288,0.344384900007674,0.382173821460808,0.960086383146932,0.14828130764421,0.555141614482938
"6",0.401127852538056,0.872607736232679,0.374099281240583,0.655790444295819,0.516820194688397,0.441975195987008,0.637028509369309,0.794767966605088,0.936540189350974,0.855419327995939,0.915081561342371,0.859490341205913,0.952592643682404,0.472045363064152,0.774275949047324,0.0739774625396651,0.791963564945527,0.524001070198817,0.716317559098528,0.720938810983158,0.313814865656318,0.779849817342216,0.846670982155682,0.676915199594869,0.594158563578094,0.818042658331985,0.864509794543675,0.539016023546289,0.816834468357466,0.679143908759894,0.930039290140176,0.987360377648237,0.832696931379755,0.951753089714528,0.993202817878388,0.951307005561744,0.994304285984735,0.305707133246431,0.633283731574119,0.950505527860547,0.869334682540133,0.997721965100977,0.91765021154606,0.863282229663895,0.962077737878319,0.636922397434253,0.958914586980565,0.277044275199371,0.186232483941372,0.361805214728717,0.858886020704549,0.527172444085594,0.321325823077654,0.895368948378548,0.906170612511365,0.660727955464128,0.733717490415414,0.530739926504876,0.95181914404573,0.733277010517147,0.628296980923558,0.837758262768329,0.845677868949665,0.90501935578496,0.35894452075369,0.937291445407901,0.462089447044411,0.38487869366506,0.970219382465302,0.824494743846618,0.818397652284793,0.908293409747094,0.864184479013887,0.999158580022737,0.383153949254902,0.89967723353862,0.528254440273894,0.494803885146353,0.70611146187733
"7",0.627643703323916,0.760275658085618,0.974277442800265,0.480122764233951,0.517271312971364,0.551102074566324,0.539288130851208,0.906900431518363,0.339548178373577,0.495192158866938,0.311606481798731,0.34986698887368,0.395988419578494,0.345259486215373,0.455795299075152,0.972736827584356,0.463329132820541,0.788566821442455,0.81582427081403,0.793634676899377,0.804473385125512,0.374490946192179,0.569834335539809,0.974151014259723,0.879851905341483,0.112447372416814,0.0557993094266441,0.984520287123347,0.935521187120793,0.722421522526648,0.875840272030188,0.849673760758661,0.961544484715313,0.748554908748572,0.539129301819947,0.469394194371774,0.716271978198047,0.834516587831045,0.789730456694186,0.624355907481702,0.838824617239795,0.659526151874239,0.512375044914858,0.171288789589107,0.397207764690923,0.563390788407695,0.949006829182144,0.858994418813521,0.524755608139787,0.57154687264535,0.937257214941888,0.441230392350082,0.564090160935403,0.0467875776333652,0.732780189229991,0.775442987516005,0.841083958578175,0.784313663254034,0.69888226930703,0.581498454396358,0.380021429062596,0.674329148888159,0.927712048048877,0.689177249276104,0.994850310385867,0.658433186479696,0.630432915532105,0.663464517085757,0.501700703987799,0.756478099446393,0.433057157739714,0.597702517636057,0.933011773817257,0.663715846302106,0.441243275468838,0.642844109590392,0.502135052874421,0.929449352177992,0.912210862984965
"8",0.876410981720141,0.121547497386766,0.105786339424868,0.511381740734752,0.0722037230387885,0.451099957007974,0.383783330403932,0.0288227644050893,0.457894120253552,0.682357872933879,0.782573565090023,0.548655472357507,0.438363357807909,0.0562778318110545,0.717047450372154,0.883099123806294,0.9653994486724,0.154491333553079,0.227583112380507,0.332918614908335,0.08165972726048,0.327736378590007,0.0232568206005978,0.279496048794684,0.462017625844034,0.241296027491964,0.715334443718639,0.0322569445655388,0.203753066511705,0.0980465628772666,0.218545327676856,0.299114378717301,0.224574292980661,0.221870509552248,0.487506920371776,0.153267931301771,0.162923135372518,0.729985086003325,0.0530735101044321,0.405466337366526,0.387918491820512,0.430899837616179,0.0373958947163946,0.153564579821346,0.326910110218154,0.538481592915565,0.210743048134093,0.116610262145334,0.540771320797263,0.290569646288162,0.0777321099329868,0.260234585232743,0.340915060458282,0.14705618381,0.251591123802482,0.88292320327777,0.509094398047108,0.403802383402122,0.312946883460309,0.319267225335997,0.654034625287913,0.722347159091834,0.194429598075141,0.303699106126558,0.540025992463564,0.474845441974337,0.468692249483901,0.382292490286455,0.664885072017705,0.990413330160536,0.0892973299175357,0.196512616185774,0.218826594391793,0.114977071843217,0.927225845223469,0.0496444651268345,0.502066274030918,0.0797653523957284,0.21888892445651
"9",0.220201077178796,0.999111212536259,0.863788753458034,0.955288276415864,0.788194698129493,0.847506520137261,0.995172239209047,0.942189513116867,0.999965506427528,0.997680098211458,0.937830618178822,0.856909509519924,0.964603258456767,0.327253675853803,0.909564256124493,0.990940924461591,0.202166680601863,0.976316688978713,0.971364999191263,0.980986427214639,0.942392713170491,0.788767982233916,0.67394019098536,0.97525044373699,0.910554689853881,0.981024331523919,0.726920817493693,0.999102203930854,0.975677064564829,0.984792675318992,0.993727630043618,0.995246698104462,0.998689086293316,0.997734704473977,0.901382777957702,0.996162754156436,0.974336213365563,0.99852713409276,0.945941137904546,0.914172174066791,0.991266735007881,0.947194015903331,0.995600531068396,0.930713778696582,0.998668356022231,0.960920424549399,0.999653165773245,0.932038117354052,0.880499726420114,0.89855522145254,0.94182528165916,0.0835406808960921,0.988174008492758,0.943760177894557,0.943345146513857,0.748409851971942,0.804682380995138,0.99996729529778,0.999657048675866,0.416549725689651,0.432571152977211,0.950731529877565,0.731286694123268,0.354876264350012,0.579732374689789,0.594661506156574,0.507721310058069,0.959460870401748,0.365026089261531,0.545938663235873,0.999073675129546,0.997728870669048,0.911287971317861,0.978801178478853,0.994746130290577,0.355212700675023,0.98368102910822,0.980399526530259,0.995364724190488
"10",0.403238383275221,0.927510889490947,0.40906201193254,0.836555867931166,0.408134642892797,0.803465278927239,0.351463904938246,0.942486863332943,0.869595875139245,0.912664920096323,0.900034541584686,0.660313489938079,0.264927795139033,0.0392675355381062,0.478529799285539,0.811988838123661,0.717179507755858,0.366224200335801,0.18633756042937,0.233477174561087,0.0903001109753255,0.513747002552571,0.869908751618944,0.617096067512107,0.198959059463621,0.876271075518426,0.950896773065061,0.0418071117935858,0.56243221731207,0.342502644525575,0.472599130843704,0.312353475028998,0.637736950216132,0.563909856352752,0.916855865554387,0.895630290566077,0.940797024876926,0.465295886144116,0.281336919779201,0.9596177062358,0.811106568674822,0.960601284228992,0.949120833048681,0.184023862139035,0.15769502097995,0.396521242536784,0.611795809195332,0.388953866782318,0.284407948466421,0.629814433948856,0.194724762478503,0.649551005085713,0.966903948851624,0.225056540829561,0.363108555013367,0.167005507310446,0.129214467927844,0.434488155132816,0.0945245519733166,0.736548113931113,0.37995055163992,0.325424098496912,0.948140915558696,0.971339041022969,0.34699988365479,0.66714570751745,0.371010570902664,0.967332539156233,0.590976950204041,0.23309022539118,0.244230270903795,0.476669936648985,0.0732745556629016,0.501871234836098,0.448413789822012,0.903452329505586,0.647840422627503,0.600035654908949,0.12687779887463
