"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79"
"1",0.529731593809397,0.504602574765949,0.50386236949907,0.491919153258928,0.505602670629586,0.522922798002657,0.529115788207206,0.482388972447264,0.485921259200748,0.510619701177101,0.574901790815978,0.512345850591881,0.51160000657973,0.496691211456722,0.483576292861494,0.512899504452315,0.525107318878011,0.464831258266345,0.489893840487372,0.511039220816345,0.519782725335694,0.536890723774511,0.530723065828941,0.501798647198651,0.501283305827133,0.536493252296174,0.488954356009195,0.50990480706367,0.494229390404302,0.486773637436023,0.516157509658209,0.517036902942269,0.488156939086553,0.497676877151167,0.501572460360532,0.508824407558038,0.519610323596968,0.559004582459769,0.516725638422134,0.49343088229912,0.501186475981996,0.488321104504836,0.527796110741121,0.513109401044973,0.520730976461748,0.507850222373569,0.49351542964698,0.506568592791843,0.492175375573794,0.47707149868849,0.557239744069691,0.503646335464459,0.500239632743304,0.508808297881667,0.510404041236474,0.522998717098278,0.521528481462188,0.499125559276118,0.532136808272174,0.547262521762789,0.528794832941662,0.526666094228408,0.485015452099248,0.493707031179719,0.45428870482538,0.474878924951048,0.480930269563123,0.484535004705336,0.483724296633805,0.50366646306422,0.484906550482636,0.476372657034525,0.485973813949193,0.486129293675116,0.504329107105911,0.516651317668022,0.489849589236928,0.507666939724253,0.508318830733341
"2",0.529731593809397,0.504602574765949,0.50386236949907,0.491919153258928,0.505602670629586,0.522922798002657,0.529115788207206,0.482388972447264,0.485921259200748,0.510619701177101,0.574901790815978,0.512345850591881,0.51160000657973,0.496691211456722,0.483576292861494,0.512899504452315,0.525107318878011,0.464831258266345,0.489893840487372,0.511039220816345,0.519782725335694,0.536890723774511,0.530723065828941,0.501798647198651,0.501283305827133,0.536493252296174,0.488954356009195,0.50990480706367,0.494229390404302,0.486773637436023,0.516157509658209,0.517036902942269,0.488156939086553,0.497676877151167,0.501572460360532,0.508824407558038,0.519610323596968,0.559004582459769,0.516725638422134,0.49343088229912,0.501186475981996,0.488321104504836,0.527796110741121,0.513109401044973,0.520730976461748,0.507850222373569,0.49351542964698,0.506568592791843,0.492175375573794,0.47707149868849,0.557239744069691,0.503646335464459,0.500239632743304,0.508808297881667,0.510404041236474,0.522998717098278,0.521528481462188,0.499125559276118,0.532136808272174,0.547262521762789,0.528794832941662,0.526666094228408,0.485015452099248,0.493707031179719,0.45428870482538,0.474878924951048,0.480930269563123,0.484535004705336,0.483724296633805,0.50366646306422,0.484906550482636,0.476372657034525,0.485973813949193,0.486129293675116,0.504329107105911,0.516651317668022,0.489849589236928,0.507666939724253,0.508318830733341
"3",0.30910781346678,0.398459802936272,0.778950625748693,0.579926674164939,0.911839290659957,0.739513534604181,0.728835181600417,0.688126160866821,0.870373509949855,0.881655987687097,0.67387119753966,0.933051379436039,0.697646985878331,0.473107272431546,0.481353447846318,0.941911979628974,0.346201342120205,0.970979184884502,0.929012024209473,0.515032763868155,0.471116048683652,0.360500046639013,0.34305021896145,0.455306881497339,0.53860532536794,0.980855028327969,0.532190030968902,0.950305620925603,0.829935024262429,0.933770408044081,0.937962956039785,0.913627954678363,0.938188368670265,0.974198055355789,0.388228385757721,0.967459733149069,0.713356089815151,0.914123739130319,0.240875292516155,0.694128818420639,0.820434748339785,0.847650462185434,0.199253405292444,0.634349078116455,0.351175707299989,0.875221778991323,0.475344440132913,0.308894609732199,0.441681381510242,0.534580468867982,0.827586064190942,0.495080933323245,0.445955024332997,0.36261986910023,0.713299430201592,0.934248267657617,0.785999279149994,0.150483867164292,0.744379459432362,0.738452118059053,0.785050672742918,0.137319411742561,0.663629154992961,0.629198054130596,0.48944497146473,0.527274279600281,0.911959098613797,0.942091374726001,0.196317489892247,0.373387187488571,0.788211498223311,0.760769973097334,0.447112018439737,0.346460469846671,0.907790143604198,0.365535102458121,0.9895759660353,0.599993996689443,0.236977422796565
"4",0.701461633265812,0.63718190017328,0.734865805931587,0.890587770751025,0.792317392680542,0.868162849997238,0.843604202727709,0.631272436467722,0.44835947632554,0.75279061041456,0.446066549742313,0.438744557819192,0.815540365198186,0.530330558755066,0.672907600949989,0.195952838850796,0.481711416549881,0.524184402407079,0.921477710567175,0.815432301569399,0.784424162468595,0.701319988600347,0.874951768790465,0.699673290130776,0.762976591729258,0.861361354268621,0.752653239756943,0.345355356976325,0.794930321237508,0.841893061326809,0.933424805405191,0.906231348470006,0.866318399408616,0.81896201442644,0.947396521563785,0.74727258400437,0.71807322672328,0.802199017229583,0.621359743702692,0.775761056908637,0.542309691587292,0.817513666793204,0.960480236451106,0.905278105387083,0.363847054950749,0.763463149186602,0.856627690802149,0.813535048435492,0.918769946863379,0.716302778601659,0.789088629487402,0.830544392452569,0.708122141333811,0.893685745722038,0.61593931219819,0.637603437221306,0.249638232768885,0.822192931809799,0.700847101905198,0.807073370027693,0.867032182146442,0.870648847147814,0.891051816206251,0.099840670375541,0.215369036422751,0.585544372864577,0.991407504829479,0.530561276204879,0.724395051241149,0.127463147652562,0.781752029172276,0.834749252040614,0.549699996289049,0.209259820889284,0.295224488314307,0.584418054121821,0.907695828897439,0.853984050503072,0.866231428333557
"5",0.548934977368944,0.475795485185859,0.577668196176505,0.954623312096133,0.661249815917202,0.18915997873079,0.347662531677249,0.912786663992748,0.69844153361123,0.499893084009023,0.280124717032639,0.595829110572859,0.977194340524402,0.358270943884241,0.479929242483293,0.416255726580442,0.52459200521856,0.378380063548583,0.258301117430861,0.506355874908758,0.820607240407474,0.183874782832761,0.890419889679946,0.328671954766035,0.789003414320637,0.957372121672669,0.937712177183307,0.81845470063511,0.442829205450933,0.687896351281752,0.633968764962747,0.248984981919881,0.405393349942302,0.531738500032951,0.148025572573571,0.853885115067945,0.115577179014891,0.863395436859041,0.0413035355179296,0.436532581349763,0.609803440725775,0.635133399243546,0.710162567642002,0.385735389769001,0.786552769595571,0.96043591958697,0.281714275307996,0.952798191738029,0.935203596751561,0.954170569768719,0.596878561885475,0.518359027093954,0.860881649491439,0.40489689020359,0.392068526059012,0.842427594461687,0.948614486715601,0.747865168811853,0.526330732900396,0.27647942535726,0.547646413366776,0.344624602923386,0.224054158529041,0.899185857955334,0.616319250674507,0.816690949353474,0.0420678426414143,0.312058071134628,0.84090251135894,0.617159481667351,0.433413149552049,0.524125053729254,0.711746277759089,0.0789642737592344,0.0826993452789214,0.408195512241092,0.924459682529803,0.213579757173459,0.641589175334221
"6",0.376069985643992,0.88927225664587,0.409429685708441,0.761142608626627,0.548654342561338,0.560575439337855,0.753961409579555,0.823058042258384,0.950434423770542,0.906538933351603,0.914306523457241,0.932025513334,0.925604926262977,0.654603517596308,0.805859773018925,0.0760904316802382,0.802883129108438,0.554444824750894,0.842853536226777,0.701704855870301,0.247901747542144,0.823213109288037,0.860018818986361,0.691243909543847,0.668607671897127,0.848237719590906,0.872625695329802,0.623578483992845,0.886933100097958,0.782392432377299,0.929472578132174,0.973182276580018,0.851555430304458,0.955166745746877,0.986486050916842,0.949336815458422,0.989633966473068,0.341624251228552,0.734197877809617,0.949481832390183,0.916538879842666,0.993407754144415,0.931705097894534,0.899895709646039,0.954962391714676,0.644090819796037,0.949862635260751,0.293905755711173,0.20527207703575,0.444729862568653,0.847469253267875,0.820367412387747,0.396082152493072,0.936528006096974,0.904311078672618,0.719902788059379,0.806718602273772,0.537942352075339,0.947971485897856,0.737953690700087,0.658085741835406,0.885329214264546,0.83587170511892,0.893270467451319,0.370483327826255,0.969979953231145,0.302455391463086,0.367505796425609,0.977138459060232,0.813600202743677,0.852536990964567,0.925092256623964,0.90055940798458,0.996431559397907,0.227891937565346,0.908609918029034,0.461876712718462,0.555525095544749,0.739843203557949
"7",0.758931019388577,0.81706252156404,0.963648617308263,0.505840320491142,0.557979911881748,0.633472953283933,0.636517401636727,0.907984563209981,0.442708520745183,0.556628767756629,0.374280539434334,0.464906396628179,0.455697652396187,0.508793572078928,0.497416727936901,0.961792502673739,0.487232686655095,0.867599480251393,0.910627046506154,0.758101370135525,0.836304015094177,0.353845813622991,0.599345264636145,0.975791714590471,0.903014847894279,0.0854831400346182,0.0697615916453995,0.974985335520394,0.971161206250829,0.819753547753883,0.917356926889943,0.902635668824909,0.967502467459861,0.861320288613738,0.53195756657324,0.504836977728922,0.742470192745354,0.875297835935664,0.797771574315613,0.762421985720386,0.899051588334621,0.757135311540757,0.616763453702007,0.192217567151735,0.442791774063184,0.569867717374056,0.969619221301729,0.882821819491429,0.536614892408617,0.602805656749482,0.935376419303898,0.696002456189173,0.635380116276221,0.046910521412925,0.767753729297233,0.800472196216752,0.870104739891447,0.780828968920403,0.822323088572403,0.60751518162161,0.379974409703501,0.687208755566478,0.952176992782232,0.768153154836265,0.983557550529533,0.845009763368359,0.57878221608956,0.725898944868532,0.61328247661368,0.794933937424006,0.482813520533524,0.752995735767219,0.943067045478652,0.740486375710612,0.446387482116395,0.699262835505085,0.448993705884727,0.951097651928612,0.92085981092581
"8",0.935307202554081,0.175750936512159,0.184158609117111,0.553314443756135,0.0925295586228349,0.506065317960122,0.454048296142173,0.0567310737570521,0.52305112387457,0.795427731634581,0.820011967208668,0.552435748089471,0.48354651391321,0.0971073840383035,0.761369325959688,0.881916954803839,0.954972093849563,0.193034361104365,0.212045641002086,0.281804777448317,0.060814019917194,0.316363219981798,0.0235050664643494,0.333731642799948,0.573205314417437,0.289974049748676,0.769528990889964,0.071213131710009,0.429771952574034,0.144057597668607,0.247517294368243,0.289394932181772,0.300471137491035,0.271054207424956,0.56104836936622,0.162926309944902,0.218619507799092,0.786227716638603,0.042211142457026,0.422571160992553,0.434784838134306,0.530495810034691,0.0314866192053915,0.19146481230197,0.324209189741141,0.524518466207744,0.18877756141878,0.115780742649311,0.561073992435749,0.303390081534899,0.112096268992303,0.335746180287864,0.413363457644425,0.170755898482802,0.219746120270683,0.892429826070024,0.570748679139162,0.383276074414918,0.455892436615581,0.31479983631974,0.671688572439627,0.766345390520439,0.24821572823861,0.375707559076947,0.770716310756149,0.603767620472212,0.485281457479892,0.412748045888166,0.69832875830165,0.98680947893566,0.0753553477172233,0.206321629764529,0.240198994199074,0.106000774984438,0.990525770884249,0.0517867290123905,0.533576572069827,0.136249028007257,0.293024926265177
"9",0.155811029497149,0.996547895921957,0.890834557135171,0.961699615785718,0.842533058041032,0.904851530997119,0.991773130079937,0.940448529779089,0.999271952067232,0.992898096539054,0.942265250899395,0.927383961790998,0.962307526879333,0.481008966327624,0.925084246488131,0.979964777213988,0.184895939338478,0.977619780628139,0.979853480762118,0.968969422597818,0.93169603562319,0.808733916845954,0.738651132860076,0.97449718455345,0.916451185370678,0.979078453511091,0.773803482891967,0.991670241910073,0.981645630631838,0.9780586532854,0.983880776117967,0.984754657770711,0.995529168285819,0.992391632098525,0.904723843615991,0.988147085651287,0.980131684595776,0.988711064858339,0.953915315775615,0.926932817583171,0.98594314843616,0.962467201807605,0.981547459634485,0.937003564513424,0.99350304126137,0.944649856427404,0.996517412174422,0.941402206020806,0.901931298313021,0.897809506037671,0.903133969221895,0.0828564518780342,0.967005762657783,0.954971332138904,0.935204752700561,0.80119800832172,0.834274737220741,0.997386547143807,0.995625878606067,0.415874958491035,0.445147817270115,0.940150026505296,0.706801023819892,0.376652767378549,0.850397232361007,0.623410743820345,0.553591019829215,0.960124820845095,0.436720788942292,0.674335343971737,0.993466436987668,0.989713184650484,0.927892024372425,0.972126096412511,0.991926928623251,0.359266566504556,0.980354461680719,0.972906157204337,0.988936136760683
"10",0.319703329805013,0.910370717253815,0.472991393275916,0.91003286796628,0.519753072885232,0.819557827864896,0.413372886344862,0.966733263718498,0.96304547859545,0.906744355566932,0.935751600258231,0.78954545718867,0.314620579722104,0.0841975795721853,0.581260776094513,0.821246867400715,0.795456550778115,0.482910633828595,0.167749690685564,0.145772775305972,0.09970014813055,0.523693941777118,0.887350430449994,0.76447574966697,0.278662945481693,0.890853019749426,0.958292852491941,0.153752227248366,0.79463419623041,0.44348438712899,0.663696780838898,0.434850668561153,0.773410117749602,0.761875326369018,0.913699947343082,0.88951271156817,0.941411696677105,0.558207494109256,0.21366046990225,0.972279341731137,0.883096774506265,0.976419079716318,0.942054152935989,0.183494322594175,0.190461996515688,0.39881856082802,0.805182944972521,0.427675470876233,0.301269012693569,0.673478262232343,0.314758136922401,0.887093465090812,0.972854158173757,0.190902931637691,0.371294124825221,0.1542105134259,0.128534104680484,0.488764151174589,0.27927024506562,0.707834395965536,0.390276948398416,0.264139487658652,0.959910217074219,0.955455840272381,0.116899767558384,0.704786413502552,0.268927770809875,0.977131278974946,0.619150517091069,0.312507725762944,0.410401811329928,0.759813969548494,0.0940013798967371,0.562025753004844,0.364328818860106,0.915410758630889,0.632190836282395,0.732323916937409,0.219418910680857
